uniprot_id	source_db	source_mlo	unified_mlo	source_role	unified_role	evidence	organism
Q04741	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q04771	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q04917	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q04984	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q05472	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q05516	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q05639	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q05925	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q05952	PhasePDB	Nucleolus	nucleolus	client	Client	24127217	Homo sapiens
Q06210	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q06265	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q06265	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q06265	PhasePDB	Nucleolus	nucleolus	client	Client	24105744	Homo sapiens
Q06587	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q06609	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q06730	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q06732	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q06830	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q07011	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q07020	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q07020	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q07020	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q07244	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q07912	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q08174	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q08209	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q08211	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q08211	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q08493	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q08752	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q08752	PhasePDB	Nucleolus	nucleolus	client	Client	11525244	Homo sapiens
Q08945	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q08999	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q09028	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q09428	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q09FC8	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q0P6H9	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q0VGE8	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q0WX57	PhasePDB	Nucleolus	nucleolus	client	Client	17109758	Homo sapiens
Q10570	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q12766	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q12788	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q12789	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q12789	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q12796	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q12803	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q12816	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q12873	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q12873	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q12873	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q12874	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q12887	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q12905	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q12923	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q12933-2	PhasePDB	Nucleolus	nucleolus	client	Client	37385249	Homo sapiens
Q12933-2	PhasePDB	Stress granule	stress_granule	client	Client	37385249	Homo sapiens
Q12951	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q12987	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13085	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13085	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q13106	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13129	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13145	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13151	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13163	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13203	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13206	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13206	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13228	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13233	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q13242	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13243	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13243	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13247	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13315	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13330	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q13342	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13409	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13435	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13480	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13490	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13503	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13503	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13522	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q13523	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q13547	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13555	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q13573	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13595	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13601	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13601	PhasePDB	Nucleolus	nucleolus	client	Client	24127217	Homo sapiens
Q13610	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13610	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13610	PhasePDB	Nucleolus	nucleolus	client	Client	29065309	Homo sapiens
Q13616	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13829	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13835	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q13868	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13868	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13882	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q13885	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q13888	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13895	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q13895	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q13895	PhasePDB	Nucleolus	nucleolus	client	Client	17381424	Homo sapiens
Q13901	PhasePDB	Nucleolus	nucleolus	client	Client	17412707	Homo sapiens
Q13901	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q14088	PhasePDB	Nucleolus	nucleolus	client	Client	24127217	Homo sapiens
Q14135	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q14137	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14137	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q14146	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14146	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q14183	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q14191	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14204	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14204	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q14241	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14241	PhasePDB	Nucleolus	nucleolus	client	Client	24127217	Homo sapiens
Q14259	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14281	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14331	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14331	PhasePDB	Nucleolus	nucleolus	client	Client	21699900	Homo sapiens
Q14493	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q14524	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q14554	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q14562	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14566	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14656	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q14683	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14683	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q14683	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q14690	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14690	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q14692	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14692	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q14839	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14839	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q14981	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q14D04	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15013	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15019	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q15021	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15024	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q15024	PhasePDB	Nucleolus	nucleolus	client	Client	11812149	Homo sapiens
Q15050	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q15050	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15050	PhasePDB	Nucleolus	nucleolus	client	Client	24127217	Homo sapiens
Q15061	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q15061	PhasePDB	Nucleolus	nucleolus	client	Client	24219289	Homo sapiens
Q15067	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15072	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15109	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15118	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15120	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15124	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q15149	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q15173	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q15198	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15269	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q15269	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15291	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15327	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15329	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15357	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q15361	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q15361	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15365	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q15365	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q15369	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15375	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q15393	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15393	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q15397	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q15397	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15397	PhasePDB	Nucleolus	nucleolus	client	Client	21266351	Homo sapiens
Q15417	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q15434	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15435	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15438	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15475	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15527	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15543	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15572	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15735	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15777	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15815	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q15935	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q15937	PhasePDB	Nucleolus	nucleolus	client	Client	24127217	Homo sapiens
Q16051	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q16181	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q16181	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q16288	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q16384	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q16385	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q16531	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q16533	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q16533	PhasePDB	Nucleolus	nucleolus	client	Client	30017905	Homo sapiens
Q16540	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q16559	PhasePDB	Nucleolus	nucleolus	client	Client	24127217	Homo sapiens
Q16560	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q16566	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q16566	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q16576	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q16584	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q16666	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q16670	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q16695	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q16778	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q16790	PhasePDB	Nucleolus	nucleolus	client	Client	8486430	Homo sapiens
Q16825	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q16836	PhasePDB	Nucleolus	nucleolus	client	Client	15635413	Homo sapiens
Q16850	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q16877	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q16877	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q17RN3	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q1ED39	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q2I0M4	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q2NKX8	PhasePDB	Nucleolus	nucleolus	client	Client	37385249	Homo sapiens
Q2NKX8	PhasePDB	Stress granule	stress_granule	client	Client	37385249	Homo sapiens
Q2NKX9	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q2Q1W2	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q2QGD7	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q2TB10	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q2TB10	PhasePDB	Nucleolus	nucleolus	client	Client	24127217	Homo sapiens
Q32M84	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q32NC0	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q32P28	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q32P41	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q3B726	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q3KR37	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q3SXR2	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q494X3	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q49A92	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q49AG3	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q4G0N7	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q4VC31	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q4VX76	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q52LC2	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q53EV4	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q53GA4	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q53GL7	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q53H47	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q53HC9	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q53HV7	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q53S58	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q53T59	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q53T94	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q569K4	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q56A73	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q58FF7	PhasePDB	Nucleolus	nucleolus	client	Client	39738032	Homo sapiens
Q5BKY9	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5C9Z4	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5C9Z4	PhasePDB	Nucleolus	nucleolus	client	Client	17965019	Homo sapiens
Q5DJT8	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5EBN2	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5EE01	PhasePDB	Nucleolus	nucleolus	client	Client	22002061	Homo sapiens
Q5F1R6	PhasePDB	Nucleolus	nucleolus	client	Client	27346687	Homo sapiens
Q5GLZ8	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5H9S7	PhasePDB	Nucleolus	nucleolus	client	Client	19026396	Homo sapiens
Q5HYJ3	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5HYK3	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5HYN5	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5JSL3	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5JST6	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5JTH9	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5JVF3	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5JVS0	PhasePDB	Nucleolus	nucleolus	client	Client	19523114	Homo sapiens
Q5JXX7	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5JYT7	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5M775	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5M7Z0	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5MJ09	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5MJ10	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5QJ38	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5QJE6	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5QP82	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5SGD2	PhasePDB	Nucleolus	nucleolus	client	Client	30503769	Homo sapiens
Q5SQQ9	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5SRE5	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5SXM1	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5SY16	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5SY16	PhasePDB	Nucleolus	nucleolus	client	Client	21063389	Homo sapiens
Q5T0B9	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5T124	PhasePDB	Nucleolus	nucleolus	client	Client	32744794	Homo sapiens
Q5T280	PhasePDB	Nucleolus	nucleolus	client	Client	24127217	Homo sapiens
